0.5576 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
271.0566 	EXP 	txtList: autoDraw = False
273.0583 	EXP 	txtProbe: autoDraw = True
273.4853 	DATA 	Keypress: left
273.4920 	EXP 	txtList: autoDraw = False
273.4920 	EXP 	txtProbe: autoDraw = False
273.5773 	EXP 	New trial (rep=6, index=6): {'length': 3, 'present': 1}
273.5920 	EXP 	txtList: text = <class 'numpy.ndarray'>
273.5920 	EXP 	txtProbe: text = 9
274.0760 	EXP 	txtList: autoDraw = True
275.5773 	EXP 	txtList: autoDraw = False
277.5788 	EXP 	txtProbe: autoDraw = True
278.3591 	DATA 	Keypress: left
278.3627 	EXP 	txtList: autoDraw = False
278.3627 	EXP 	txtProbe: autoDraw = False
278.4480 	EXP 	New trial (rep=6, index=7): {'length': 7, 'present': 0}
278.4627 	EXP 	txtList: text = <class 'numpy.ndarray'>
278.4627 	EXP 	txtProbe: text = 9
278.9467 	EXP 	txtList: autoDraw = True
280.4478 	EXP 	txtList: autoDraw = False
282.4495 	EXP 	txtProbe: autoDraw = True
283.9910 	DATA 	Keypress: left
284.0009 	EXP 	txtList: autoDraw = False
284.0009 	EXP 	txtProbe: autoDraw = False
284.0880 	EXP 	New trial (rep=7, index=0): {'length': 3, 'present': 0}
284.1136 	EXP 	txtList: text = <class 'numpy.ndarray'>
284.1136 	EXP 	txtProbe: text = 6
284.6014 	EXP 	txtList: autoDraw = True
286.1024 	EXP 	txtList: autoDraw = False
288.1041 	EXP 	txtProbe: autoDraw = True
288.9153 	DATA 	Keypress: right
288.9235 	EXP 	txtList: autoDraw = False
288.9235 	EXP 	txtProbe: autoDraw = False
289.0072 	EXP 	New trial (rep=7, index=1): {'length': 5, 'present': 0}
289.0215 	EXP 	txtList: text = <class 'numpy.ndarray'>
289.0215 	EXP 	txtProbe: text = 0
289.5053 	EXP 	txtList: autoDraw = True
291.0064 	EXP 	txtList: autoDraw = False
293.0082 	EXP 	txtProbe: autoDraw = True
293.6982 	DATA 	Keypress: right
293.7090 	EXP 	txtList: autoDraw = False
293.7090 	EXP 	txtProbe: autoDraw = False
293.7940 	EXP 	New trial (rep=7, index=2): {'length': 1, 'present': 0}
293.8087 	EXP 	txtList: text = array([6])
293.8087 	EXP 	txtProbe: text = 1
294.2925 	EXP 	txtList: autoDraw = True
295.7939 	EXP 	txtList: autoDraw = False
297.7956 	EXP 	txtProbe: autoDraw = True
298.4841 	DATA 	Keypress: right
298.5125 	EXP 	txtList: autoDraw = False
298.5125 	EXP 	txtProbe: autoDraw = False
298.5979 	EXP 	New trial (rep=7, index=3): {'length': 3, 'present': 1}
298.6128 	EXP 	txtList: text = <class 'numpy.ndarray'>
298.6128 	EXP 	txtProbe: text = 1
299.0965 	EXP 	txtList: autoDraw = True
300.5980 	EXP 	txtList: autoDraw = False
302.5996 	EXP 	txtProbe: autoDraw = True
303.0878 	DATA 	Keypress: left
303.1164 	EXP 	txtList: autoDraw = False
303.1164 	EXP 	txtProbe: autoDraw = False
303.2035 	EXP 	New trial (rep=7, index=4): {'length': 7, 'present': 0}
303.2243 	EXP 	txtList: text = <class 'numpy.ndarray'>
303.2243 	EXP 	txtProbe: text = 9
303.7173 	EXP 	txtList: autoDraw = True
305.2183 	EXP 	txtList: autoDraw = False
307.2198 	EXP 	txtProbe: autoDraw = True
308.6444 	DATA 	Keypress: left
308.6543 	EXP 	txtList: autoDraw = False
308.6543 	EXP 	txtProbe: autoDraw = False
308.7396 	EXP 	New trial (rep=7, index=5): {'length': 7, 'present': 1}
308.7544 	EXP 	txtList: text = <class 'numpy.ndarray'>
308.7544 	EXP 	txtProbe: text = 2
309.2384 	EXP 	txtList: autoDraw = True
310.7391 	EXP 	txtList: autoDraw = False
312.7410 	EXP 	txtProbe: autoDraw = True
313.4645 	DATA 	Keypress: left
313.4751 	EXP 	txtList: autoDraw = False
313.4751 	EXP 	txtProbe: autoDraw = False
313.5600 	EXP 	New trial (rep=7, index=6): {'length': 5, 'present': 1}
313.5749 	EXP 	txtList: text = <class 'numpy.ndarray'>
313.5749 	EXP 	txtProbe: text = 3
314.0589 	EXP 	txtList: autoDraw = True
315.5601 	EXP 	txtList: autoDraw = False
317.5617 	EXP 	txtProbe: autoDraw = True
318.2890 	DATA 	Keypress: left
318.3138 	EXP 	txtList: autoDraw = False
318.3138 	EXP 	txtProbe: autoDraw = False
318.3971 	EXP 	New trial (rep=7, index=7): {'length': 1, 'present': 1}
318.4125 	EXP 	txtList: text = array([7])
318.4125 	EXP 	txtProbe: text = 7
318.8962 	EXP 	txtList: autoDraw = True
320.3976 	EXP 	txtList: autoDraw = False
322.3992 	EXP 	txtProbe: autoDraw = True
322.8581 	DATA 	Keypress: left
323.6561 	DATA 	Keypress: left
323.6668 	EXP 	txtList: autoDraw = False
323.6668 	EXP 	txtProbe: autoDraw = False
323.7362 	EXP 	New trial (rep=8, index=0): {'length': 3, 'present': 1}
323.7500 	EXP 	txtList: text = <class 'numpy.ndarray'>
323.7500 	EXP 	txtProbe: text = 8
324.2339 	EXP 	txtList: autoDraw = True
325.7349 	EXP 	txtList: autoDraw = False
327.7367 	EXP 	txtProbe: autoDraw = True
328.2680 	DATA 	Keypress: left
328.2715 	EXP 	txtList: autoDraw = False
328.2715 	EXP 	txtProbe: autoDraw = False
328.3586 	EXP 	New trial (rep=8, index=1): {'length': 7, 'present': 1}
328.3813 	EXP 	txtList: text = <class 'numpy.ndarray'>
328.3813 	EXP 	txtProbe: text = 1
328.8711 	EXP 	txtList: autoDraw = True
330.3723 	EXP 	txtList: autoDraw = False
332.3742 	EXP 	txtProbe: autoDraw = True
333.5978 	DATA 	Keypress: left
333.6085 	EXP 	txtList: autoDraw = False
333.6085 	EXP 	txtProbe: autoDraw = False
333.6936 	EXP 	New trial (rep=8, index=2): {'length': 1, 'present': 1}
333.7086 	EXP 	txtList: text = array([7])
333.7086 	EXP 	txtProbe: text = 7
334.1922 	EXP 	txtList: autoDraw = True
335.6933 	EXP 	txtList: autoDraw = False
337.6950 	EXP 	txtProbe: autoDraw = True
338.1359 	DATA 	Keypress: left
338.1618 	EXP 	txtList: autoDraw = False
338.1618 	EXP 	txtProbe: autoDraw = False
338.2466 	EXP 	New trial (rep=8, index=3): {'length': 5, 'present': 1}
338.2618 	EXP 	txtList: text = <class 'numpy.ndarray'>
338.2618 	EXP 	txtProbe: text = 9
338.7460 	EXP 	txtList: autoDraw = True
340.2471 	EXP 	txtList: autoDraw = False
342.2488 	EXP 	txtProbe: autoDraw = True
343.2374 	DATA 	Keypress: left
343.2663 	EXP 	txtList: autoDraw = False
343.2663 	EXP 	txtProbe: autoDraw = False
343.3520 	EXP 	New trial (rep=8, index=4): {'length': 5, 'present': 0}
343.3663 	EXP 	txtList: text = <class 'numpy.ndarray'>
343.3663 	EXP 	txtProbe: text = 2
343.8503 	EXP 	txtList: autoDraw = True
345.3516 	EXP 	txtList: autoDraw = False
347.3528 	EXP 	txtProbe: autoDraw = True
348.1250 	DATA 	Keypress: right
348.1535 	EXP 	txtList: autoDraw = False
348.1535 	EXP 	txtProbe: autoDraw = False
348.2390 	EXP 	New trial (rep=8, index=5): {'length': 3, 'present': 0}
348.2537 	EXP 	txtList: text = <class 'numpy.ndarray'>
348.2537 	EXP 	txtProbe: text = 3
348.7375 	EXP 	txtList: autoDraw = True
350.2390 	EXP 	txtList: autoDraw = False
352.2404 	EXP 	txtProbe: autoDraw = True
352.9284 	DATA 	Keypress: right
352.9576 	EXP 	txtList: autoDraw = False
352.9576 	EXP 	txtProbe: autoDraw = False
353.0430 	EXP 	New trial (rep=8, index=6): {'length': 1, 'present': 0}
353.0577 	EXP 	txtList: text = array([3])
353.0577 	EXP 	txtProbe: text = 1
353.5413 	EXP 	txtList: autoDraw = True
355.0426 	EXP 	txtList: autoDraw = False
357.0442 	EXP 	txtProbe: autoDraw = True
357.4828 	DATA 	Keypress: right
357.5112 	EXP 	txtList: autoDraw = False
357.5112 	EXP 	txtProbe: autoDraw = False
357.5983 	EXP 	New trial (rep=8, index=7): {'length': 7, 'present': 0}
357.6211 	EXP 	txtList: text = <class 'numpy.ndarray'>
357.6211 	EXP 	txtProbe: text = 7
358.1121 	EXP 	txtList: autoDraw = True
359.6132 	EXP 	txtList: autoDraw = False
361.6149 	EXP 	txtProbe: autoDraw = True
362.4379 	DATA 	Keypress: right
362.4488 	EXP 	txtList: autoDraw = False
362.4488 	EXP 	txtProbe: autoDraw = False
362.5373 	EXP 	New trial (rep=9, index=0): {'length': 3, 'present': 1}
362.5553 	EXP 	txtList: text = <class 'numpy.ndarray'>
362.5553 	EXP 	txtProbe: text = 4
363.0327 	EXP 	txtList: autoDraw = True
364.5338 	EXP 	txtList: autoDraw = False
366.5354 	EXP 	txtProbe: autoDraw = True
367.1079 	DATA 	Keypress: left
367.1192 	EXP 	txtList: autoDraw = False
367.1192 	EXP 	txtProbe: autoDraw = False
367.2052 	EXP 	New trial (rep=9, index=1): {'length': 7, 'present': 0}
367.2192 	EXP 	txtList: text = <class 'numpy.ndarray'>
367.2192 	EXP 	txtProbe: text = 6
367.7033 	EXP 	txtList: autoDraw = True
369.2046 	EXP 	txtList: autoDraw = False
371.2061 	EXP 	txtProbe: autoDraw = True
371.9961 	DATA 	Keypress: right
372.0064 	EXP 	txtList: autoDraw = False
372.0064 	EXP 	txtProbe: autoDraw = False
372.0942 	EXP 	New trial (rep=9, index=2): {'length': 5, 'present': 0}
372.1201 	EXP 	txtList: text = <class 'numpy.ndarray'>
372.1201 	EXP 	txtProbe: text = 5
372.6073 	EXP 	txtList: autoDraw = True
374.1084 	EXP 	txtList: autoDraw = False
376.1101 	EXP 	txtProbe: autoDraw = True
377.0037 	DATA 	Keypress: right
377.0296 	EXP 	txtList: autoDraw = False
377.0296 	EXP 	txtProbe: autoDraw = False
377.1128 	EXP 	New trial (rep=9, index=3): {'length': 5, 'present': 1}
377.1274 	EXP 	txtList: text = <class 'numpy.ndarray'>
377.1274 	EXP 	txtProbe: text = 4
377.6115 	EXP 	txtList: autoDraw = True
379.1125 	EXP 	txtList: autoDraw = False
381.1142 	EXP 	txtProbe: autoDraw = True
381.9025 	DATA 	Keypress: left
381.9333 	EXP 	txtList: autoDraw = False
381.9333 	EXP 	txtProbe: autoDraw = False
382.0184 	EXP 	New trial (rep=9, index=4): {'length': 3, 'present': 0}
382.0398 	EXP 	txtList: text = <class 'numpy.ndarray'>
382.0398 	EXP 	txtProbe: text = 5
382.5321 	EXP 	txtList: autoDraw = True
384.0334 	EXP 	txtList: autoDraw = False
386.0185 	EXP 	txtProbe: autoDraw = True
386.5078 	DATA 	Keypress: right
386.5185 	EXP 	txtList: autoDraw = False
386.5185 	EXP 	txtProbe: autoDraw = False
386.6040 	EXP 	New trial (rep=9, index=5): {'length': 1, 'present': 0}
386.6187 	EXP 	txtList: text = array([1])
386.6187 	EXP 	txtProbe: text = 8
387.1028 	EXP 	txtList: autoDraw = True
388.6035 	EXP 	txtList: autoDraw = False
390.6057 	EXP 	txtProbe: autoDraw = True
391.0103 	DATA 	Keypress: right
391.0393 	EXP 	txtList: autoDraw = False
391.0393 	EXP 	txtProbe: autoDraw = False
391.1238 	EXP 	New trial (rep=9, index=6): {'length': 7, 'present': 1}
391.1388 	EXP 	txtList: text = <class 'numpy.ndarray'>
391.1388 	EXP 	txtProbe: text = 3
391.6229 	EXP 	txtList: autoDraw = True
393.1243 	EXP 	txtList: autoDraw = False
395.1256 	EXP 	txtProbe: autoDraw = True
395.9492 	DATA 	Keypress: left
395.9596 	EXP 	txtList: autoDraw = False
395.9596 	EXP 	txtProbe: autoDraw = False
396.0448 	EXP 	New trial (rep=9, index=7): {'length': 1, 'present': 1}
396.0597 	EXP 	txtList: text = array([3])
396.0597 	EXP 	txtProbe: text = 3
396.5435 	EXP 	txtList: autoDraw = True
398.0450 	EXP 	txtList: autoDraw = False
400.0467 	EXP 	txtProbe: autoDraw = True
400.5196 	DATA 	Keypress: left
400.5299 	EXP 	txtList: autoDraw = False
400.5299 	EXP 	txtProbe: autoDraw = False
401.2816 	EXP 	window1: mouseVisible = True
